#--- Experiment --------------------------------------------------------------------------																																				
#AE-399-2-Ch1																																				
#																																				
#--- System ------------------------------------------------------------------------------																																				
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com																																				
#IOMC368																																				
#--- Instrument --------------------------------------------------------------------------																																				
#Device: FireSting-O2 [A] FSO2-C2 SN:24110013 UiD:2411E508596FD85A Firmware:4.11 Build:001																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A Ch.1] - Oxygen Sensor - TD7-499-065 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	Optical Temperature	20.000000	2	Internal Pressure Sensor	1013.000000	7.500000																
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)																
#	29.11.2024	29.11.2024	6.158000	48.751000	0.827000	0.075000	470	-0.350000	0.874000	0.900000	0.000000	-0.000106	0.000000	0.000000	fixed f	1011.179000	23.736000	100.000000	22.496000	20.950000																
#--- Temperature Compensation Channel ----------------------------------------------------																																				
#Compensation Channel [A Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	29.11.2024	321.000000	538.000000	0.097000	-7.743000	0.000000	0.000000																													
#--- Pressure Compensation Channel -------------------------------------------------------																																				
#Compensation Channel [A P1] - Internal Pressure Sensor																																				
#Settings: n/a																																				
#Calibration: n/a																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	29.11.2024	321.000000	538.000000	0.097000	-7.743000	0.000000	0.000000																													
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																																				
#--- Measurement Data --------------------------------------------------------------------																																				
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%O2) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Optical Temp. (°C) [A Ch.1 CompT]	dphi (°) [A Ch.1 CompT]	Signal Intensity (mV) [A Ch.1 CompT]	Ambient Light (mV) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]	Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Optical Temp. (°C) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment
																													05-12-2024	15:51:17.735	7194.105	NaN	NotOK(5)			
																													05-12-2024	15:51:18.739	7195.110	NaN	NotOK(5)			
																													05-12-2024	15:51:19.740	7196.111	NaN	NotOK(5)			
																													05-12-2024	15:51:20.741	7197.111	NaN	NotOK(5)			
																													05-12-2024	15:51:21.738	7198.109	NaN	NotOK(5)			
																													05-12-2024	15:51:22.739	7199.110	NaN	NotOK(5)			
																													05-12-2024	15:51:23.743	7200.113	NaN	NotOK(5)			
																													05-12-2024	15:51:24.742	7201.112	NaN	NotOK(5)			
																													05-12-2024	15:51:25.742	7202.113	NaN	NotOK(5)			
																													05-12-2024	15:51:26.744	7203.115	NaN	NotOK(5)			
																													05-12-2024	15:51:27.745	7204.116	NaN	NotOK(5)			
																													05-12-2024	15:51:28.745	7205.116	NaN	NotOK(5)			
																													05-12-2024	15:51:29.745	7206.116	NaN	NotOK(5)			
																													05-12-2024	15:51:30.744	7207.115	NaN	NotOK(5)			
																													05-12-2024	15:51:31.789	7208.159	NaN	NotOK(5)			
																													05-12-2024	15:51:32.746	7209.117	NaN	NotOK(5)			
																													05-12-2024	15:51:33.746	7210.116	NaN	NotOK(5)			
																													05-12-2024	15:51:34.746	7211.117	NaN	NotOK(5)			
																													05-12-2024	15:51:35.747	7212.117	NaN	NotOK(5)			
																													05-12-2024	15:51:36.747	7213.118	NaN	NotOK(5)			
																													05-12-2024	15:51:37.748	7214.118	NaN	NotOK(5)			
																													05-12-2024	15:51:38.747	7215.117	NaN	NotOK(5)			
																													05-12-2024	15:51:39.749	7216.120	NaN	NotOK(5)			
																													05-12-2024	15:51:40.746	7217.116	NaN	NotOK(5)			
																													05-12-2024	15:51:41.746	7218.116	NaN	NotOK(5)			
																													05-12-2024	15:51:42.747	7219.117	NaN	NotOK(5)			
																													05-12-2024	15:51:43.748	7220.119	NaN	NotOK(5)			
																													05-12-2024	15:51:44.748	7221.119	NaN	NotOK(5)			
																													05-12-2024	15:51:45.747	7222.118	NaN	NotOK(5)			
																													05-12-2024	15:51:46.749	7223.119	NaN	NotOK(5)			
																													05-12-2024	15:51:47.748	7224.119	NaN	NotOK(5)			
																													05-12-2024	15:51:48.753	7225.124	NaN	NotOK(5)			
																													05-12-2024	15:51:49.751	7226.122	NaN	NotOK(5)			
																													05-12-2024	15:51:50.753	7227.123	NaN	NotOK(5)			
																													05-12-2024	15:51:51.752	7228.122	NaN	NotOK(5)			
																													05-12-2024	15:51:52.752	7229.122	NaN	NotOK(5)			
																													05-12-2024	15:51:53.754	7230.125	NaN	NotOK(5)			
																													05-12-2024	15:51:54.754	7231.125	NaN	NotOK(5)			
																													05-12-2024	15:51:55.754	7232.124	NaN	NotOK(5)			
																													05-12-2024	15:51:56.754	7233.125	NaN	NotOK(5)			
																													05-12-2024	15:51:57.757	7234.128	NaN	NotOK(5)			
																													05-12-2024	15:51:58.754	7235.124	NaN	NotOK(5)			
																													05-12-2024	15:51:59.755	7236.125	NaN	NotOK(5)			
																													05-12-2024	15:52:00.756	7237.126	NaN	NotOK(5)			
																													05-12-2024	15:52:01.760	7238.130	NaN	NotOK(5)			
																													05-12-2024	15:52:02.761	7239.131	NaN	NotOK(5)			
																													05-12-2024	15:52:03.794	7240.165	NaN	NotOK(5)			
																													05-12-2024	15:52:04.842	7241.213	NaN	NotOK(5)			
																													05-12-2024	15:52:05.757	7242.127	NaN	NotOK(5)			
																													05-12-2024	15:52:06.902	7243.272	NaN	NotOK(5)			
																													05-12-2024	15:52:07.758	7244.128	NaN	NotOK(5)			
																													05-12-2024	15:52:08.760	7245.131	NaN	NotOK(5)			
																													05-12-2024	15:52:09.757	7246.128	NaN	NotOK(5)			
																													05-12-2024	15:52:10.759	7247.130	NaN	NotOK(5)			
																													05-12-2024	15:52:11.759	7248.130	NaN	NotOK(5)			
																													05-12-2024	15:52:12.761	7249.132	NaN	NotOK(5)			
																													05-12-2024	15:52:13.761	7250.132	NaN	NotOK(5)			
																													05-12-2024	15:52:14.759	7251.130	NaN	NotOK(5)			
																													05-12-2024	15:52:15.761	7252.131	NaN	NotOK(5)			
																													05-12-2024	15:52:16.762	7253.132	NaN	NotOK(5)			
																													05-12-2024	15:52:17.762	7254.133	NaN	NotOK(5)			
																													05-12-2024	15:52:18.760	7255.131	NaN	NotOK(5)			
																													05-12-2024	15:52:19.793	7256.163	NaN	NotOK(5)			
																													05-12-2024	15:52:20.761	7257.132	NaN	NotOK(5)			
																													05-12-2024	15:52:21.764	7258.135	NaN	NotOK(5)			
																													05-12-2024	15:52:22.763	7259.133	NaN	NotOK(5)			
																													05-12-2024	15:52:23.764	7260.135	NaN	NotOK(5)			
																													05-12-2024	15:52:24.764	7261.134	NaN	NotOK(5)			
																													05-12-2024	15:52:25.763	7262.134	NaN	NotOK(5)			
																													05-12-2024	15:52:26.764	7263.134	NaN	NotOK(5)			
																													05-12-2024	15:52:27.764	7264.135	NaN	NotOK(5)			
																													05-12-2024	15:52:28.766	7265.136	NaN	NotOK(5)			
																													05-12-2024	15:52:29.765	7266.135	NaN	NotOK(5)			
																													05-12-2024	15:52:30.763	7267.134	NaN	NotOK(5)			
																													05-12-2024	15:52:31.765	7268.135	NaN	NotOK(5)			
																													05-12-2024	15:52:32.765	7269.135	NaN	NotOK(5)			
																													05-12-2024	15:52:33.765	7270.136	NaN	NotOK(5)			
																													05-12-2024	15:52:34.766	7271.137	NaN	NotOK(5)			
																													05-12-2024	15:52:35.765	7272.136	NaN	NotOK(5)			
																													05-12-2024	15:52:36.765	7273.135	NaN	NotOK(5)			
																													05-12-2024	15:52:37.766	7274.137	NaN	NotOK(5)			
																													05-12-2024	15:52:38.836	7275.206	NaN	NotOK(5)			
																													05-12-2024	15:52:39.767	7276.137	NaN	NotOK(5)			
																													05-12-2024	15:52:40.767	7277.138	NaN	NotOK(5)			
																													05-12-2024	15:52:41.769	7278.139	NaN	NotOK(5)			
																													05-12-2024	15:52:42.768	7279.138	NaN	NotOK(5)			
																													05-12-2024	15:52:43.769	7280.139	NaN	NotOK(5)			
																													05-12-2024	15:52:44.769	7281.140	NaN	NotOK(5)			
																													05-12-2024	15:52:45.768	7282.138	NaN	NotOK(5)			
																													05-12-2024	15:52:46.769	7283.140	NaN	NotOK(5)			
																													05-12-2024	15:52:47.769	7284.140	NaN	NotOK(5)			
																													05-12-2024	15:52:48.769	7285.139	NaN	NotOK(5)			
																													05-12-2024	15:52:49.769	7286.140	NaN	NotOK(5)			
																													05-12-2024	15:52:50.772	7287.142	NaN	NotOK(5)			
																													05-12-2024	15:52:51.805	7288.175	NaN	NotOK(5)			
																													05-12-2024	15:52:52.770	7289.141	NaN	NotOK(5)			
																													05-12-2024	15:52:53.898	7290.268	NaN	NotOK(5)			
																													05-12-2024	15:52:54.944	7291.314	NaN	NotOK(5)			
																													05-12-2024	15:52:55.774	7292.145	NaN	NotOK(5)			
																													05-12-2024	15:52:57.009	7293.380	NaN	NotOK(5)			
																													05-12-2024	15:52:57.772	7294.143	NaN	NotOK(5)			
																													05-12-2024	15:52:58.774	7295.144	NaN	NotOK(5)			
																													05-12-2024	15:52:59.777	7296.147	NaN	NotOK(5)			
																													05-12-2024	15:53:00.774	7297.144	NaN	NotOK(5)			
																													05-12-2024	15:53:01.776	7298.146	NaN	NotOK(5)			
																													05-12-2024	15:53:02.776	7299.147	NaN	NotOK(5)			
																													05-12-2024	15:53:03.776	7300.146	NaN	NotOK(5)			
																													05-12-2024	15:53:04.777	7301.147	NaN	NotOK(5)			
																													05-12-2024	15:53:05.786	7302.157	NaN	NotOK(5)			
																													05-12-2024	15:53:06.778	7303.148	NaN	NotOK(5)			
																													05-12-2024	15:53:07.787	7304.157	NaN	NotOK(5)			
																													05-12-2024	15:53:08.779	7305.150	NaN	NotOK(5)			
																													05-12-2024	15:53:09.928	7306.298	NaN	NotOK(5)			
																													05-12-2024	15:53:10.778	7307.148	NaN	NotOK(5)			
																													05-12-2024	15:53:11.778	7308.149	NaN	NotOK(5)			
																													05-12-2024	15:53:12.777	7309.147	NaN	NotOK(5)			
																													05-12-2024	15:53:14.070	7310.441	NaN	NotOK(5)			
																													05-12-2024	15:53:14.779	7311.150	NaN	NotOK(5)			
																													05-12-2024	15:53:15.780	7312.150	NaN	NotOK(5)			
																													05-12-2024	15:53:16.780	7313.150	NaN	NotOK(5)			
																													05-12-2024	15:53:17.779	7314.149	NaN	NotOK(5)			
																													05-12-2024	15:53:18.779	7315.149	NaN	NotOK(5)			
																													05-12-2024	15:53:19.781	7316.152	NaN	NotOK(5)			
																													05-12-2024	15:53:20.780	7317.151	NaN	NotOK(5)			
																													05-12-2024	15:53:21.780	7318.151	NaN	NotOK(5)			
																													05-12-2024	15:53:22.781	7319.152	NaN	NotOK(5)			
																													05-12-2024	15:53:23.782	7320.153	NaN	NotOK(5)			
																													05-12-2024	15:53:24.783	7321.154	NaN	NotOK(5)			
																													05-12-2024	15:53:25.783	7322.153	NaN	NotOK(5)			
																													05-12-2024	15:53:26.784	7323.155	NaN	NotOK(5)			
																													05-12-2024	15:53:27.784	7324.154	NaN	NotOK(5)			
																													05-12-2024	15:53:28.784	7325.154	NaN	NotOK(5)			
																													05-12-2024	15:53:29.783	7326.154	NaN	NotOK(5)			
																													05-12-2024	15:53:30.785	7327.155	NaN	NotOK(5)			
																													05-12-2024	15:53:31.784	7328.155	NaN	NotOK(5)			
																													05-12-2024	15:53:32.785	7329.156	NaN	NotOK(5)			
																													05-12-2024	15:53:33.810	7330.181	NaN	NotOK(5)			
																													05-12-2024	15:53:34.786	7331.157	NaN	NotOK(5)			
																													05-12-2024	15:53:35.785	7332.156	NaN	NotOK(5)			
																													05-12-2024	15:53:36.787	7333.157	NaN	NotOK(5)			
																													05-12-2024	15:53:37.785	7334.156	NaN	NotOK(5)			
																													05-12-2024	15:53:38.806	7335.176	NaN	NotOK(5)			
																													05-12-2024	15:53:39.828	7336.198	NaN	NotOK(5)			
																													05-12-2024	15:53:40.876	7337.247	NaN	NotOK(5)			
																													05-12-2024	15:53:41.789	7338.159	NaN	NotOK(5)			
																													05-12-2024	15:53:42.789	7339.160	NaN	NotOK(5)			
																													05-12-2024	15:53:43.956	7340.326	NaN	NotOK(5)			
																													05-12-2024	15:53:44.991	7341.361	NaN	NotOK(5)			
																													05-12-2024	15:53:45.790	7342.161	NaN	NotOK(5)			
																													05-12-2024	15:53:46.792	7343.163	NaN	NotOK(5)			
																													05-12-2024	15:53:47.794	7344.164	NaN	NotOK(5)			
																													05-12-2024	15:53:48.793	7345.163	NaN	NotOK(5)			
																													05-12-2024	15:53:49.793	7346.163	NaN	NotOK(5)			
																													05-12-2024	15:53:50.795	7347.166	NaN	NotOK(5)			
																													05-12-2024	15:53:51.796	7348.166	NaN	NotOK(5)			
																													05-12-2024	15:53:52.799	7349.169	NaN	NotOK(5)			
																													05-12-2024	15:53:53.799	7350.169	NaN	NotOK(5)			
																													05-12-2024	15:53:54.797	7351.167	NaN	NotOK(5)			
																													05-12-2024	15:53:55.796	7352.167	NaN	NotOK(5)			
																													05-12-2024	15:53:56.796	7353.167	NaN	NotOK(5)			
																													05-12-2024	15:53:57.797	7354.168	NaN	NotOK(5)			
																													05-12-2024	15:53:58.799	7355.169	NaN	NotOK(5)			
																													05-12-2024	15:53:59.797	7356.168	NaN	NotOK(5)			
																													05-12-2024	15:54:00.797	7357.168	NaN	NotOK(5)			
																													05-12-2024	15:54:01.797	7358.168	NaN	NotOK(5)			
																													05-12-2024	15:54:02.798	7359.169	NaN	NotOK(5)			
																													05-12-2024	15:54:03.799	7360.169	NaN	NotOK(5)			
																													05-12-2024	15:54:05.117	7361.487	NaN	NotOK(5)			
																													05-12-2024	15:54:05.802	7362.173	NaN	NotOK(5)			
																													05-12-2024	15:54:07.177	7363.548	NaN	NotOK(5)			
																													05-12-2024	15:54:07.805	7364.176	NaN	NotOK(5)			
																													05-12-2024	15:54:08.804	7365.175	NaN	NotOK(5)			
																													05-12-2024	15:54:09.805	7366.176	NaN	NotOK(5)			
																													05-12-2024	15:54:10.803	7367.174	NaN	NotOK(5)			
																													05-12-2024	15:54:11.805	7368.176	NaN	NotOK(5)			
																													05-12-2024	15:54:12.804	7369.174	NaN	NotOK(5)			
																													05-12-2024	15:54:13.808	7370.178	NaN	NotOK(5)			
																													05-12-2024	15:54:14.807	7371.177	NaN	NotOK(5)			
																													05-12-2024	15:54:15.806	7372.176	NaN	NotOK(5)			
																													05-12-2024	15:54:16.806	7373.176	NaN	NotOK(5)			
																													05-12-2024	15:54:17.806	7374.177	NaN	NotOK(5)			
																													05-12-2024	15:54:18.807	7375.178	NaN	NotOK(5)			
																													05-12-2024	15:54:19.806	7376.177	NaN	NotOK(5)			
																													05-12-2024	15:54:20.809	7377.180	NaN	NotOK(5)			
																													05-12-2024	15:54:21.808	7378.179	NaN	NotOK(5)			
																													05-12-2024	15:54:22.808	7379.178	NaN	NotOK(5)			
																													05-12-2024	15:54:23.808	7380.179	NaN	NotOK(5)			
																													05-12-2024	15:54:24.808	7381.179	NaN	NotOK(5)			
																													05-12-2024	15:54:25.808	7382.178	NaN	NotOK(5)			
																													05-12-2024	15:54:26.900	7383.271	NaN	NotOK(5)			
																													05-12-2024	15:54:27.810	7384.180	NaN	NotOK(5)			
																													05-12-2024	15:54:28.809	7385.180	NaN	NotOK(5)			
																													05-12-2024	15:54:29.810	7386.181	NaN	NotOK(5)			
																													05-12-2024	15:54:30.811	7387.182	NaN	NotOK(5)			
																													05-12-2024	15:54:31.811	7388.182	NaN	NotOK(5)			
																													05-12-2024	15:54:32.811	7389.181	NaN	NotOK(5)			
																													05-12-2024	15:54:33.811	7390.182	NaN	NotOK(5)			
																													05-12-2024	15:54:34.833	7391.203	NaN	NotOK(5)			
																													05-12-2024	15:54:35.834	7392.205	NaN	NotOK(5)			
																													05-12-2024	15:54:36.833	7393.204	NaN	NotOK(5)			
																													05-12-2024	15:54:37.833	7394.203	NaN	NotOK(5)			
																													05-12-2024	15:54:38.833	7395.204	NaN	NotOK(5)			
																													05-12-2024	15:54:39.834	7396.205	NaN	NotOK(5)			
																													05-12-2024	15:54:40.836	7397.206	NaN	NotOK(5)			
																													05-12-2024	15:54:41.833	7398.204	NaN	NotOK(5)			
																													05-12-2024	15:54:42.834	7399.205	NaN	NotOK(5)			
																													05-12-2024	15:54:43.833	7400.204	NaN	NotOK(5)			
																													05-12-2024	15:54:44.832	7401.203	NaN	NotOK(5)			
																													05-12-2024	15:54:45.836	7402.206	NaN	NotOK(5)			
																													05-12-2024	15:54:46.833	7403.203	NaN	NotOK(5)			
																													05-12-2024	15:54:47.834	7404.204	NaN	NotOK(5)			
																													05-12-2024	15:54:48.836	7405.206	NaN	NotOK(5)			
																													05-12-2024	15:54:49.835	7406.205	NaN	NotOK(5)			
																													05-12-2024	15:54:50.834	7407.205	NaN	NotOK(5)			
																													05-12-2024	15:54:51.836	7408.206	NaN	NotOK(5)			
																													05-12-2024	15:54:52.834	7409.205	NaN	NotOK(5)			
																													05-12-2024	15:54:53.836	7410.206	NaN	NotOK(5)			
																													05-12-2024	15:54:54.835	7411.205	NaN	NotOK(5)			
																													05-12-2024	15:54:55.837	7412.208	NaN	NotOK(5)			
																													05-12-2024	15:54:56.838	7413.208	NaN	NotOK(5)			
																													05-12-2024	15:54:57.837	7414.207	NaN	NotOK(5)			
																													05-12-2024	15:54:58.838	7415.209	NaN	NotOK(5)			
																													05-12-2024	15:54:59.897	7416.267	NaN	NotOK(5)			
																													05-12-2024	15:55:00.842	7417.212	NaN	NotOK(5)			
																													05-12-2024	15:55:01.957	7418.328	NaN	NotOK(5)			
																													05-12-2024	15:55:02.841	7419.211	NaN	NotOK(5)			
																													05-12-2024	15:55:04.040	7420.410	NaN	NotOK(5)			
																													05-12-2024	15:55:04.839	7421.210	NaN	NotOK(5)			
																													05-12-2024	15:55:05.840	7422.211	NaN	NotOK(5)			
																													05-12-2024	15:55:06.842	7423.212	NaN	NotOK(5)			
																													05-12-2024	15:55:07.843	7424.213	NaN	NotOK(5)			
																													05-12-2024	15:55:08.846	7425.216	NaN	NotOK(5)			
																													05-12-2024	15:55:09.847	7426.218	NaN	NotOK(5)			
																													05-12-2024	15:55:10.844	7427.215	NaN	NotOK(5)			
																													05-12-2024	15:55:11.845	7428.215	NaN	NotOK(5)			
																													05-12-2024	15:55:12.847	7429.218	NaN	NotOK(5)			
																													05-12-2024	15:55:13.986	7430.357	NaN	NotOK(5)			
																													05-12-2024	15:55:14.848	7431.219	NaN	NotOK(5)			
																													05-12-2024	15:55:15.846	7432.217	NaN	NotOK(5)			
																													05-12-2024	15:55:16.846	7433.216	NaN	NotOK(5)			
																													05-12-2024	15:55:17.845	7434.216	NaN	NotOK(5)			
																													05-12-2024	15:55:18.847	7435.217	NaN	NotOK(5)			
																													05-12-2024	15:55:19.849	7436.219	NaN	NotOK(5)			
